value,time,
23.00,3622,
19.00,3623,
19.00,3624,
21.00,3625,
19.00,3626,
20.00,3627,
20.00,3628,
22.00,3629,
22.00,3630,
17.00,3631,
23.00,3632,
22.00,3633,
19.00,3634,
23.00,3635,
19.00,3636,
33.00,3637,
21.00,3638,
21.00,3639,
25.00,3640,
19.00,3641,
22.00,3642,
24.00,3643,
20.00,3644,
21.00,3645,
20.00,3646,
31.00,3647,
19.00,3648,
25.00,3649,
20.00,3650,
24.00,3651,
23.00,3652,
22.00,3653,
22.00,3654,
22.00,3655,
20.00,3656,
18.00,3657,
24.00,3658,
19.00,3659,
15.00,3660,
19.00,3661,
21.00,3662,
22.00,3663,
19.00,3664,
18.00,3665,
20.00,3666,
24.00,3667,
20.00,3668,
21.00,3669,
19.00,3670,
24.00,3671,
23.00,3672,
22.00,3673,
23.00,3674,
26.00,3675,
23.00,3676,
21.00,3677,
24.00,3678,
18.00,3679,
23.00,3680,
20.00,3681,
23.00,3682,
20.00,3683,
17.00,3684,
21.00,3685,
18.00,3686,
23.00,3687,
19.00,3688,
25.00,3689,
19.00,3690,
21.00,3691,
19.00,3692,
21.00,3693,
20.00,3694,
23.00,3695,
21.00,3696,
22.00,3697,
25.00,3698,
19.00,3699,
22.00,3700,
19.00,3701,
22.00,3702,
22.00,3703,
21.00,3704,
21.00,3705,
21.00,3706,
25.00,3707,
19.00,3708,
25.00,3709,
19.00,3710,
24.00,3711,
20.00,3712,
19.00,3713,
23.00,3714,
23.00,3715,
21.00,3716,
19.00,3717,
24.00,3718,
20.00,3719,
24.00,3720,
0.00,3721,
0.00,3722,
0.00,3723,
0.00,3724,
0.00,3725,
0.00,3726,
0.00,3727,
0.00,3728,
0.00,3729,
0.00,3730,
0.00,3731,
0.00,3732,
0.00,3733,
0.00,3734,
0.00,3735,
0.00,3736,
0.00,3737,
0.00,3738,
0.00,3739,
0.00,3740,
0.00,3741,
0.00,3742,
0.00,3743,
0.00,3744,
0.00,3745,
0.00,3746,
0.00,3747,
0.00,3748,
0.00,3749,
0.00,3750,
0.00,3751,
0.00,3752,
0.00,3753,
0.00,3754,
0.00,3755,
0.00,3756,
0.00,3757,
0.00,3758,
0.00,3759,
0.00,3760,
0.00,3761,
0.00,3762,
0.00,3763,
0.00,3764,
0.00,3765,
0.00,3766,
0.00,3767,
0.00,3768,
0.00,3769,
0.00,3770,
0.00,3771,
0.00,3772,
0.00,3773,
0.00,3774,
0.00,3775,
0.00,3776,
0.00,3777,
0.00,3778,
0.00,3779,
0.00,3780,
2.00,3781,
0.00,3782,
0.00,3783,
0.00,3784,
0.00,3785,
0.00,3786,
0.00,3787,
0.00,3788,
0.00,3789,
0.00,3790,
0.00,3791,
0.00,3792,
0.00,3793,
0.00,3794,
0.00,3795,
0.00,3796,
0.00,3797,
0.00,3798,
0.00,3799,
0.00,3800,
0.00,3801,
0.00,3802,
0.00,3803,
0.00,3804,
0.00,3805,
0.00,3806,
0.00,3807,
0.00,3808,
0.00,3809,
0.00,3810,
0.00,3811,
0.00,3812,
0.00,3813,
0.00,3814,
0.00,3815,
0.00,3816,
0.00,3817,
0.00,3818,
0.00,3819,
0.00,3820,
0.00,3821,
0.00,3822,
0.00,3823,
0.00,3824,
0.00,3825,
0.00,3826,
0.00,3827,
0.00,3828,
0.00,3829,
0.00,3830,
0.00,3831,
0.00,3832,
0.00,3833,
0.00,3834,
0.00,3835,
0.00,3836,
0.00,3837,
0.00,3838,
0.00,3839,
0.00,3840,
0.00,3841,
0.00,3842,
0.00,3843,
0.00,3844,
0.00,3845,
0.00,3846,
0.00,3847,
0.00,3848,
0.00,3849,
0.00,3850,
0.00,3851,
0.00,3852,
0.00,3853,
0.00,3854,
0.00,3855,
0.00,3856,
0.00,3857,
0.00,3858,
0.00,3859,
0.00,3860,
0.00,3861,
0.00,3862,
0.00,3863,
0.00,3864,
0.00,3865,
0.00,3866,
0.00,3867,
0.00,3868,
0.00,3869,
0.00,3870,
0.00,3871,
0.00,3872,
0.00,3873,
0.00,3874,
0.00,3875,
0.00,3876,
0.00,3877,
0.00,3878,
0.00,3879,
0.00,3880,
0.00,3881,
0.00,3882,
0.00,3883,
0.00,3884,
0.00,3885,
0.00,3886,
0.00,3887,
0.00,3888,
0.00,3889,
0.00,3890,
0.00,3891,
0.00,3892,
0.00,3893,
0.00,3894,
0.00,3895,
0.00,3896,
0.00,3897,
0.00,3898,
0.00,3899,
0.00,3900,
0.00,3901,
0.00,3902,
0.00,3903,
0.00,3904,
0.00,3905,
0.00,3906,
0.00,3907,
0.00,3908,
0.00,3909,
0.00,3910,
0.00,3911,
0.00,3912,
0.00,3913,
0.00,3914,
0.00,3915,
0.00,3916,
0.00,3917,
0.00,3918,
0.00,3919,
0.00,3920,
0.00,3921,
0.00,3922,
0.00,3923,
0.00,3924,
0.00,3925,
0.00,3926,
0.00,3927,
0.00,3928,
0.00,3929,
0.00,3930,
0.00,3931,
0.00,3932,
0.00,3933,
0.00,3934,
0.00,3935,
0.00,3936,
0.00,3937,
0.00,3938,
0.00,3939,
0.00,3940,
0.00,3941,
0.00,3942,
0.00,3943,
0.00,3944,
0.00,3945,
0.00,3946,
0.00,3947,
0.00,3948,
0.00,3949,
0.00,3950,
0.00,3951,
0.00,3952,
0.00,3953,
0.00,3954,
0.00,3955,
0.00,3956,
0.00,3957,
0.00,3958,
0.00,3959,
0.00,3960,
0.00,3961,
0.00,3962,
0.00,3963,
0.00,3964,
0.00,3965,
0.00,3966,
0.00,3967,
0.00,3968,
0.00,3969,
0.00,3970,
0.00,3971,
0.00,3972,
0.00,3973,
0.00,3974,
0.00,3975,
0.00,3976,
0.00,3977,
0.00,3978,
0.00,3979,
0.00,3980,
0.00,3981,
0.00,3982,
0.00,3983,
0.00,3984,
0.00,3985,
0.00,3986,
0.00,3987,
0.00,3988,
0.00,3989,
0.00,3990,
0.00,3991,
0.00,3992,
0.00,3993,
0.00,3994,
0.00,3995,
0.00,3996,
0.00,3997,
0.00,3998,
0.00,3999,
0.00,4000,
0.00,4001,
0.00,4002,
0.00,4003,
0.00,4004,
0.00,4005,
0.00,4006,
0.00,4007,
0.00,4008,
0.00,4009,
0.00,4010,
0.00,4011,
0.00,4012,
0.00,4013,
0.00,4014,
0.00,4015,
0.00,4016,
0.00,4017,
0.00,4018,
0.00,4019,
0.00,4020,
0.00,4021,
0.00,4022,
0.00,4023,
0.00,4024,
0.00,4025,
0.00,4026,
0.00,4027,
0.00,4028,
0.00,4029,
0.00,4030,
0.00,4031,
0.00,4032,
0.00,4033,
0.00,4034,
0.00,4035,
0.00,4036,
0.00,4037,
0.00,4038,
0.00,4039,
0.00,4040,
0.00,4041,
0.00,4042,
0.00,4043,
0.00,4044,
0.00,4045,
0.00,4046,
0.00,4047,
0.00,4048,
0.00,4049,
0.00,4050,
0.00,4051,
0.00,4052,
0.00,4053,
0.00,4054,
0.00,4055,
0.00,4056,
0.00,4057,
0.00,4058,
0.00,4059,
0.00,4060,
0.00,4061,
0.00,4062,
0.00,4063,
0.00,4064,
0.00,4065,
0.00,4066,
0.00,4067,
0.00,4068,
0.00,4069,
0.00,4070,
0.00,4071,
0.00,4072,
0.00,4073,
0.00,4074,
0.00,4075,
0.00,4076,
0.00,4077,
0.00,4078,
22.00,4079,
22.00,4080,
19.00,4081,
25.00,4082,
19.00,4083,
20.00,4084,
25.00,4085,
17.00,4086,
25.00,4087,
20.00,4088,
22.00,4089,
24.00,4090,
21.00,4091,
23.00,4092,
21.00,4093,
21.00,4094,
25.00,4095,
20.00,4096,
23.00,4097,
21.00,4098,
21.00,4099,
24.00,4100,
19.00,4101,
21.00,4102,
23.00,4103,
20.00,4104,
23.00,4105,
20.00,4106,
22.00,4107,
21.00,4108,
19.00,4109,
23.00,4110,
21.00,4111,
21.00,4112,
24.00,4113,
19.00,4114,
24.00,4115,
23.00,4116,
21.00,4117,
22.00,4118,
20.00,4119,
22.00,4120,
21.00,4121,
19.00,4122,
25.00,4123,
17.00,4124,
26.00,4125,
22.00,4126,
20.00,4127,
23.00,4128,
20.00,4129,
22.00,4130,
23.00,4131,
20.00,4132,
24.00,4133,
19.00,4134,
24.00,4135,
22.00,4136,
19.00,4137,
25.00,4138,
18.00,4139,
23.00,4140,
22.00,4141,
18.00,4142,
26.00,4143,
20.00,4144,
23.00,4145,
22.00,4146,
23.00,4147,
24.00,4148,
22.00,4149,
20.00,4150,
23.00,4151,
24.00,4152,
20.00,4153,
24.00,4154,
20.00,4155,
25.00,4156,
21.00,4157,
20.00,4158,
16.00,4159,
23.00,4160,
23.00,4161,
19.00,4162,
24.00,4163,
21.00,4164,
23.00,4165,
21.00,4166,
21.00,4167,
22.00,4168,
23.00,4169,
21.00,4170,
16.00,4171,
22.00,4172,
19.00,4173,
22.00,4174,
17.00,4175,
22.00,4176,
20.00,4177,
21.00,4178,
17.00,4179,
23.00,4180,
23.00,4181,
22.00,4182,
25.00,4183,
21.00,4184,
24.00,4185,
19.00,4186,
24.00,4187,
21.00,4188,
24.00,4189,
20.00,4190,
24.00,4191,
22.00,4192,
20.00,4193,
26.00,4194,
20.00,4195,
24.00,4196,
20.00,4197,
22.00,4198,
22.00,4199,
22.00,4200,
22.00,4201,
16.00,4202,
27.00,4203,
20.00,4204,
23.00,4205,
18.00,4206,
24.00,4207,
21.00,4208,
24.00,4209,
19.00,4210,
20.00,4211,
22.00,4212,
20.00,4213,
23.00,4214,
19.00,4215,
28.00,4216,
21.00,4217,
21.00,4218,
21.00,4219,
22.00,4220,
22.00,4221,
21.00,4222,
24.00,4223,
20.00,4224,
20.00,4225,
20.00,4226,
24.00,4227,
22.00,4228,
23.00,4229,
20.00,4230,
22.00,4231,
22.00,4232,
20.00,4233,
20.00,4234,
19.00,4235,
23.00,4236,
20.00,4237,
22.00,4238,
18.00,4239,
22.00,4240,
21.00,4241,
20.00,4242,
24.00,4243,
19.00,4244,
24.00,4245,
17.00,4246,
21.00,4247,
21.00,4248,
24.00,4249,
20.00,4250,
23.00,4251,
22.00,4252,
19.00,4253,
20.00,4254,
21.00,4255,
22.00,4256,
21.00,4257,
22.00,4258,
19.00,4259,
24.00,4260,
20.00,4261,
21.00,4262,
26.00,4263,
21.00,4264,
22.00,4265,
17.00,4266,
23.00,4267,
21.00,4268,
22.00,4269,
17.00,4270,
23.00,4271,
20.00,4272,
17.00,4273,
19.00,4274,
19.00,4275,
21.00,4276,
19.00,4277,
23.00,4278,
19.00,4279,
24.00,4280,
22.00,4281,
20.00,4282,
24.00,4283,
22.00,4284,
23.00,4285,
17.00,4286,
22.00,4287,
20.00,4288,
24.00,4289,
20.00,4290,
24.00,4291,
22.00,4292,
21.00,4293,
19.00,4294,
20.00,4295,
26.00,4296,
18.00,4297,
22.00,4298,
17.00,4299,
23.00,4300,
19.00,4301,
21.00,4302,
19.00,4303,
22.00,4304,
21.00,4305,
18.00,4306,
21.00,4307,
20.00,4308,
24.00,4309,
19.00,4310,
19.00,4311,
22.00,4312,
24.00,4313,
25.00,4314,
20.00,4315,
24.00,4316,
21.00,4317,
20.00,4318,
22.00,4319,
23.00,4320,
22.00,4321,
21.00,4322,
25.00,4323,
20.00,4324,
24.00,4325,
27.00,4326,
21.00,4327,
25.00,4328,
20.00,4329,
24.00,4330,
24.00,4331,
19.00,4332,
24.00,4333,
20.00,4334,
22.00,4335,
21.00,4336,
19.00,4337,
23.00,4338,
19.00,4339,
20.00,4340,
21.00,4341,
17.00,4342,
23.00,4343,
21.00,4344,
22.00,4345,
23.00,4346,
20.00,4347,
24.00,4348,
18.00,4349,
19.00,4350,
23.00,4351,
18.00,4352,
22.00,4353,
23.00,4354,
22.00,4355,
24.00,4356,
21.00,4357,
21.00,4358,
21.00,4359,
20.00,4360,
24.00,4361,
19.00,4362,
22.00,4363,
22.00,4364,
20.00,4365,
23.00,4366,
20.00,4367,
21.00,4368,
23.00,4369,
17.00,4370,
22.00,4371,
25.00,4372,
20.00,4373,
23.00,4374,
20.00,4375,
24.00,4376,
21.00,4377,
19.00,4378,
23.00,4379,
20.00,4380,
19.00,4381,
24.00,4382,
23.00,4383,
20.00,4384,
22.00,4385,
20.00,4386,
23.00,4387,
21.00,4388,
22.00,4389,
23.00,4390,
19.00,4391,
21.00,4392,
24.00,4393,
20.00,4394,
18.00,4395,
22.00,4396,
25.00,4397,
20.00,4398,
18.00,4399,
23.00,4400,
19.00,4401,
20.00,4402,
22.00,4403,
0.00,4404,
0.00,4405,
0.00,4406,
0.00,4407,
0.00,4408,
0.00,4409,
0.00,4410,
0.00,4411,
0.00,4412,
0.00,4413,
0.00,4414,
0.00,4415,
0.00,4416,
0.00,4417,
0.00,4418,
0.00,4419,
0.00,4420,
0.00,4421,
0.00,4422,
0.00,4423,
0.00,4424,
0.00,4425,
0.00,4426,
0.00,4427,
0.00,4428,
0.00,4429,
0.00,4430,
0.00,4431,
0.00,4432,
0.00,4433,
0.00,4434,
0.00,4435,
0.00,4436,
0.00,4437,
0.00,4438,
0.00,4439,
0.00,4440,
0.00,4441,
0.00,4442,
0.00,4443,
0.00,4444,
0.00,4445,
0.00,4446,
0.00,4447,
0.00,4448,
0.00,4449,
0.00,4450,
0.00,4451,
0.00,4452,
0.00,4453,
0.00,4454,
2.00,4455,
0.00,4456,
0.00,4457,
0.00,4458,
0.00,4459,
0.00,4460,
0.00,4461,
0.00,4462,
0.00,4463,
0.00,4464,
0.00,4465,
0.00,4466,
0.00,4467,
0.00,4468,
0.00,4469,
0.00,4470,
0.00,4471,
0.00,4472,
0.00,4473,
0.00,4474,
0.00,4475,
0.00,4476,
0.00,4477,
0.00,4478,
0.00,4479,
0.00,4480,
0.00,4481,
0.00,4482,
0.00,4483,
0.00,4484,
0.00,4485,
0.00,4486,
0.00,4487,
0.00,4488,
0.00,4489,
0.00,4490,
0.00,4491,
0.00,4492,
0.00,4493,
0.00,4494,
0.00,4495,
0.00,4496,
0.00,4497,
0.00,4498,
0.00,4499,
0.00,4500,
0.00,4501,
0.00,4502,
0.00,4503,
0.00,4504,
0.00,4505,
0.00,4506,
0.00,4507,
0.00,4508,
0.00,4509,
0.00,4510,
0.00,4511,
0.00,4512,
0.00,4513,
0.00,4514,
0.00,4515,
0.00,4516,
0.00,4517,
0.00,4518,
0.00,4519,
0.00,4520,
0.00,4521,
0.00,4522,
0.00,4523,
0.00,4524,
0.00,4525,
0.00,4526,
0.00,4527,
0.00,4528,
0.00,4529,
0.00,4530,
0.00,4531,
0.00,4532,
0.00,4533,
0.00,4534,
0.00,4535,
0.00,4536,
0.00,4537,
0.00,4538,
0.00,4539,
0.00,4540,
0.00,4541,
0.00,4542,
0.00,4543,
0.00,4544,
0.00,4545,
0.00,4546,
0.00,4547,
0.00,4548,
0.00,4549,
0.00,4550,
0.00,4551,
0.00,4552,
0.00,4553,
0.00,4554,
0.00,4555,
0.00,4556,
0.00,4557,
0.00,4558,
0.00,4559,
0.00,4560,
0.00,4561,
0.00,4562,
0.00,4563,
0.00,4564,
0.00,4565,
0.00,4566,
0.00,4567,
0.00,4568,
0.00,4569,
0.00,4570,
0.00,4571,
0.00,4572,
0.00,4573,
0.00,4574,
0.00,4575,
0.00,4576,
0.00,4577,
0.00,4578,
0.00,4579,
0.00,4580,
0.00,4581,
0.00,4582,
0.00,4583,
0.00,4584,
0.00,4585,
0.00,4586,
0.00,4587,
0.00,4588,
0.00,4589,
0.00,4590,
0.00,4591,
0.00,4592,
0.00,4593,
0.00,4594,
0.00,4595,
0.00,4596,
0.00,4597,
0.00,4598,
0.00,4599,
0.00,4600,
0.00,4601,
0.00,4602,
0.00,4603,
0.00,4604,
0.00,4605,
0.00,4606,
0.00,4607,
0.00,4608,
0.00,4609,
0.00,4610,
1.00,4611,
0.00,4612,
0.00,4613,
0.00,4614,
0.00,4615,
0.00,4616,
0.00,4617,
0.00,4618,
0.00,4619,
0.00,4620,
0.00,4621,
0.00,4622,
0.00,4623,
0.00,4624,
0.00,4625,
0.00,4626,
0.00,4627,
0.00,4628,
0.00,4629,
0.00,4630,
0.00,4631,
0.00,4632,
0.00,4633,
0.00,4634,
0.00,4635,
0.00,4636,
0.00,4637,
0.00,4638,
0.00,4639,
0.00,4640,
0.00,4641,
0.00,4642,
0.00,4643,
0.00,4644,
0.00,4645,
0.00,4646,
0.00,4647,
0.00,4648,
0.00,4649,
0.00,4650,
0.00,4651,
0.00,4652,
0.00,4653,
0.00,4654,
0.00,4655,
0.00,4656,
0.00,4657,
0.00,4658,
0.00,4659,
0.00,4660,
0.00,4661,
0.00,4662,
0.00,4663,
0.00,4664,
0.00,4665,
0.00,4666,
1.00,4667,
0.00,4668,
0.00,4669,
0.00,4670,
0.00,4671,
0.00,4672,
0.00,4673,
0.00,4674,
0.00,4675,
0.00,4676,
0.00,4677,
0.00,4678,
0.00,4679,
0.00,4680,
0.00,4681,
0.00,4682,
0.00,4683,
0.00,4684,
0.00,4685,
0.00,4686,
0.00,4687,
0.00,4688,
0.00,4689,
0.00,4690,
0.00,4691,
0.00,4692,
0.00,4693,
0.00,4694,
0.00,4695,
0.00,4696,
0.00,4697,
0.00,4698,
0.00,4699,
0.00,4700,
0.00,4701,
0.00,4702,
0.00,4703,
0.00,4704,
0.00,4705,
0.00,4706,
0.00,4707,
0.00,4708,
0.00,4709,
0.00,4710,
0.00,4711,
0.00,4712,
0.00,4713,
0.00,4714,
0.00,4715,
0.00,4716,
0.00,4717,
0.00,4718,
0.00,4719,
0.00,4720,
0.00,4721,
0.00,4722,
0.00,4723,
0.00,4724,
0.00,4725,
0.00,4726,
0.00,4727,
2.00,4728,
0.00,4729,
0.00,4730,
0.00,4731,
0.00,4732,
0.00,4733,
0.00,4734,
0.00,4735,
0.00,4736,
0.00,4737,
0.00,4738,
0.00,4739,
0.00,4740,
0.00,4741,
0.00,4742,
0.00,4743,
0.00,4744,
0.00,4745,
0.00,4746,
0.00,4747,
0.00,4748,
0.00,4749,
0.00,4750,
0.00,4751,
0.00,4752,
0.00,4753,
0.00,4754,
0.00,4755,
0.00,4756,
0.00,4757,
0.00,4758,
0.00,4759,
0.00,4760,
0.00,4761,
0.00,4762,
0.00,4763,
0.00,4764,
0.00,4765,
0.00,4766,
0.00,4767,
0.00,4768,
0.00,4769,
0.00,4770,
0.00,4771,
0.00,4772,
0.00,4773,
0.00,4774,
0.00,4775,
0.00,4776,
0.00,4777,
0.00,4778,
0.00,4779,
0.00,4780,
0.00,4781,
0.00,4782,
0.00,4783,
0.00,4784,
0.00,4785,
0.00,4786,
0.00,4787,
0.00,4788,
0.00,4789,
0.00,4790,
0.00,4791,
0.00,4792,
0.00,4793,
0.00,4794,
0.00,4795,
0.00,4796,
0.00,4797,
0.00,4798,
0.00,4799,
0.00,4800,
0.00,4801,
0.00,4802,
0.00,4803,
0.00,4804,
0.00,4805,
0.00,4806,
0.00,4807,
0.00,4808,
0.00,4809,
0.00,4810,
0.00,4811,
0.00,4812,
0.00,4813,
0.00,4814,
0.00,4815,
0.00,4816,
0.00,4817,
0.00,4818,
0.00,4819,
0.00,4820,
0.00,4821,
0.00,4822,
0.00,4823,
0.00,4824,
0.00,4825,
0.00,4826,
0.00,4827,
0.00,4828,
0.00,4829,
0.00,4830,
0.00,4831,
0.00,4832,
0.00,4833,
0.00,4834,
0.00,4835,
0.00,4836,
0.00,4837,
0.00,4838,
0.00,4839,
0.00,4840,
0.00,4841,
0.00,4842,
0.00,4843,
0.00,4844,
0.00,4845,
0.00,4846,
0.00,4847,
0.00,4848,
0.00,4849,
0.00,4850,
0.00,4851,
0.00,4852,
0.00,4853,
0.00,4854,
0.00,4855,
0.00,4856,
0.00,4857,
0.00,4858,
0.00,4859,
0.00,4860,
0.00,4861,
0.00,4862,
0.00,4863,
0.00,4864,
0.00,4865,
0.00,4866,
0.00,4867,
0.00,4868,
0.00,4869,
0.00,4870,
0.00,4871,
0.00,4872,
0.00,4873,
0.00,4874,
0.00,4875,
0.00,4876,
0.00,4877,
0.00,4878,
0.00,4879,
0.00,4880,
0.00,4881,
0.00,4882,
0.00,4883,
0.00,4884,
0.00,4885,
0.00,4886,
0.00,4887,
0.00,4888,
0.00,4889,
0.00,4890,
0.00,4891,
0.00,4892,
0.00,4893,
0.00,4894,
0.00,4895,
0.00,4896,
0.00,4897,
0.00,4898,
0.00,4899,
0.00,4900,
0.00,4901,
0.00,4902,
0.00,4903,
0.00,4904,
0.00,4905,
0.00,4906,
0.00,4907,
0.00,4908,
0.00,4909,
0.00,4910,
0.00,4911,
0.00,4912,
0.00,4913,
0.00,4914,
0.00,4915,
0.00,4916,
0.00,4917,
0.00,4918,
0.00,4919,
0.00,4920,
0.00,4921,
0.00,4922,
0.00,4923,
0.00,4924,
0.00,4925,
0.00,4926,
0.00,4927,
0.00,4928,
0.00,4929,
0.00,4930,
0.00,4931,
0.00,4932,
0.00,4933,
0.00,4934,
0.00,4935,
0.00,4936,
0.00,4937,
0.00,4938,
0.00,4939,
0.00,4940,
13.00,4941,
22.00,4942,
20.00,4943,
23.00,4944,
23.00,4945,
19.00,4946,
24.00,4947,
20.00,4948,
23.00,4949,
19.00,4950,
23.00,4951,
23.00,4952,
21.00,4953,
21.00,4954,
21.00,4955,
24.00,4956,
22.00,4957,
23.00,4958,
21.00,4959,
21.00,4960,
22.00,4961,
20.00,4962,
23.00,4963,
18.00,4964,
21.00,4965,
22.00,4966,
19.00,4967,
23.00,4968,
19.00,4969,
21.00,4970,
21.00,4971,
21.00,4972,
25.00,4973,
21.00,4974,
21.00,4975,
23.00,4976,
19.00,4977,
22.00,4978,
19.00,4979,
21.00,4980,
23.00,4981,
18.00,4982,
23.00,4983,
22.00,4984,
20.00,4985,
23.00,4986,
21.00,4987,
22.00,4988,
22.00,4989,
19.00,4990,
24.00,4991,
22.00,4992,
24.00,4993,
22.00,4994,
20.00,4995,
22.00,4996,
19.00,4997,
21.00,4998,
20.00,4999,
19.00,5000,
25.00,5001,
20.00,5002,
20.00,5003,
21.00,5004,
24.00,5005,
25.00,5006,
17.00,5007,
22.00,5008,
23.00,5009,
19.00,5010,
22.00,5011,
24.00,5012,
21.00,5013,
23.00,5014,
19.00,5015,
24.00,5016,
21.00,5017,
20.00,5018,
22.00,5019,
20.00,5020,
23.00,5021,
18.00,5022,
23.00,5023,
22.00,5024,
24.00,5025,
24.00,5026,
24.00,5027,
24.00,5028,
16.00,5029,
22.00,5030,
19.00,5031,
21.00,5032,
19.00,5033,
21.00,5034,
21.00,5035,
19.00,5036,
20.00,5037,
20.00,5038,
23.00,5039,
23.00,5040,
17.00,5041,
22.00,5042,
21.00,5043,
19.00,5044,
25.00,5045,
19.00,5046,
21.00,5047,
19.00,5048,
21.00,5049,
25.00,5050,
20.00,5051,
22.00,5052,
23.00,5053,
21.00,5054,
22.00,5055,
23.00,5056,
23.00,5057,
20.00,5058,
20.00,5059,
22.00,5060,
19.00,5061,
22.00,5062,
20.00,5063,
23.00,5064,
22.00,5065,
19.00,5066,
23.00,5067,
22.00,5068,
19.00,5069,
17.00,5070,
19.00,5071,
23.00,5072,
19.00,5073,
19.00,5074,
21.00,5075,
22.00,5076,
21.00,5077,
22.00,5078,
23.00,5079,
24.00,5080,
20.00,5081,
22.00,5082,
24.00,5083,
21.00,5084,
20.00,5085,
20.00,5086,
24.00,5087,
21.00,5088,
23.00,5089,
24.00,5090,
23.00,5091,
18.00,5092,
20.00,5093,
21.00,5094,
20.00,5095,
18.00,5096,
23.00,5097,
22.00,5098,
18.00,5099,
21.00,5100,
23.00,5101,
20.00,5102,
18.00,5103,
23.00,5104,
21.00,5105,
21.00,5106,
20.00,5107,
21.00,5108,
22.00,5109,
20.00,5110,
20.00,5111,
25.00,5112,
21.00,5113,
22.00,5114,
19.00,5115,
24.00,5116,
22.00,5117,
22.00,5118,
20.00,5119,
21.00,5120,
20.00,5121,
12.00,5122,
24.00,5123,
20.00,5124,
19.00,5125,
23.00,5126,
20.00,5127,
24.00,5128,
19.00,5129,
19.00,5130,
22.00,5131,
17.00,5132,
24.00,5133,
21.00,5134,
18.00,5135,
22.00,5136,
19.00,5137,
22.00,5138,
21.00,5139,
19.00,5140,
26.00,5141,
21.00,5142,
22.00,5143,
22.00,5144,
17.00,5145,
22.00,5146,
21.00,5147,
21.00,5148,
24.00,5149,
19.00,5150,
26.00,5151,
21.00,5152,
21.00,5153,
26.00,5154,
18.00,5155,
22.00,5156,
20.00,5157,
21.00,5158,
21.00,5159,
17.00,5160,
23.00,5161,
21.00,5162,
18.00,5163,
25.00,5164,
17.00,5165,
22.00,5166,
20.00,5167,
18.00,5168,
25.00,5169,
19.00,5170,
22.00,5171,
21.00,5172,
19.00,5173,
24.00,5174,
20.00,5175,
22.00,5176,
22.00,5177,
23.00,5178,
23.00,5179,
24.00,5180,
22.00,5181,
25.00,5182,
17.00,5183,
25.00,5184,
21.00,5185,
20.00,5186,
24.00,5187,
19.00,5188,
22.00,5189,
21.00,5190,
19.00,5191,
24.00,5192,
18.00,5193,
23.00,5194,
22.00,5195,
17.00,5196,
23.00,5197,
12.00,5198,
21.00,5199,
20.00,5200,
17.00,5201,
23.00,5202,
19.00,5203,
22.00,5204,
24.00,5205,
19.00,5206,
24.00,5207,
20.00,5208,
22.00,5209,
22.00,5210,
18.00,5211,
22.00,5212,
19.00,5213,
20.00,5214,
25.00,5215,
18.00,5216,
27.00,5217,
20.00,5218,
21.00,5219,
21.00,5220,
21.00,5221,
23.00,5222,
20.00,5223,
18.00,5224,
23.00,5225,
18.00,5226,
21.00,5227,
24.00,5228,
19.00,5229,
21.00,5230,
16.00,5231,
22.00,5232,
21.00,5233,
20.00,5234,
24.00,5235,
21.00,5236,
25.00,5237,
19.00,5238,
22.00,5239,
21.00,5240,
19.00,5241,
22.00,5242,
20.00,5243,
23.00,5244,
20.00,5245,
23.00,5246,
21.00,5247,
23.00,5248,
20.00,5249,
21.00,5250,
25.00,5251,
24.00,5252,
24.00,5253,
19.00,5254,
22.00,5255,
20.00,5256,
22.00,5257,
18.00,5258,
22.00,5259,
21.00,5260,
19.00,5261,
21.00,5262,
20.00,5263,
24.00,5264,
0.00,5265,
0.00,5266,
0.00,5267,
0.00,5268,
0.00,5269,
0.00,5270,
0.00,5271,
0.00,5272,
0.00,5273,
0.00,5274,
0.00,5275,
0.00,5276,
0.00,5277,
0.00,5278,
0.00,5279,
0.00,5280,
0.00,5281,
0.00,5282,
0.00,5283,
0.00,5284,
0.00,5285,
0.00,5286,
0.00,5287,
0.00,5288,
0.00,5289,
0.00,5290,
0.00,5291,
0.00,5292,
0.00,5293,
0.00,5294,
0.00,5295,
0.00,5296,
0.00,5297,
0.00,5298,
0.00,5299,
0.00,5300,
0.00,5301,
0.00,5302,
0.00,5303,
0.00,5304,
0.00,5305,
0.00,5306,
0.00,5307,
0.00,5308,
0.00,5309,
0.00,5310,
0.00,5311,
0.00,5312,
0.00,5313,
0.00,5314,
0.00,5315,
0.00,5316,
0.00,5317,
0.00,5318,
0.00,5319,
0.00,5320,
0.00,5321,
0.00,5322,
0.00,5323,
0.00,5324,
0.00,5325,
0.00,5326,
0.00,5327,
0.00,5328,
0.00,5329,
0.00,5330,
0.00,5331,
0.00,5332,
0.00,5333,
0.00,5334,
0.00,5335,
0.00,5336,
0.00,5337,
0.00,5338,
0.00,5339,
0.00,5340,
0.00,5341,
0.00,5342,
0.00,5343,
0.00,5344,
0.00,5345,
0.00,5346,
0.00,5347,
0.00,5348,
0.00,5349,
0.00,5350,
0.00,5351,
0.00,5352,
0.00,5353,
0.00,5354,
0.00,5355,
0.00,5356,
0.00,5357,
0.00,5358,
0.00,5359,
0.00,5360,
0.00,5361,
0.00,5362,
0.00,5363,
0.00,5364,
0.00,5365,
0.00,5366,
0.00,5367,
0.00,5368,
0.00,5369,
0.00,5370,
