value,time,,
0.00,1665,,
0.00,1666,,
0.00,1667,,
0.00,1668,,
0.00,1669,,
0.00,1670,,
0.00,1671,,
0.00,1672,,
0.00,1673,,
0.00,1674,,
0.00,1675,,
0.00,1676,,
0.00,1677,,
0.00,1678,,
0.00,1679,,
0.00,1680,,
0.00,1681,,
0.00,1682,,
0.00,1683,,
0.00,1684,,
0.00,1685,,
0.00,1686,,
0.00,1687,,
0.00,1688,,
0.00,1689,,
0.00,1690,,
0.00,1691,,
0.00,1692,,
0.00,1693,,
0.00,1694,,
0.00,1695,,
0.00,1696,,
0.00,1697,,
0.00,1698,,
0.00,1699,,
0.00,1700,,
38.00,1701,,
38.00,1702,,
32.00,1703,,
34.00,1704,,
38.00,1705,,
31.00,1706,,
32.00,1707,,
38.00,1708,,
33.00,1709,,
34.00,1710,,
36.00,1711,,
35.00,1712,,
38.00,1713,,
35.00,1714,,
38.00,1715,,
32.00,1716,,
33.00,1717,,
38.00,1718,,
32.00,1719,,
32.00,1720,,
26.00,1721,,
35.00,1722,,
31.00,1723,,
36.00,1724,,
35.00,1725,,
32.00,1726,,
36.00,1727,,
39.00,1728,,
32.00,1729,,
35.00,1730,,
38.00,1731,,
36.00,1732,,
33.00,1733,,
39.00,1734,,
34.00,1735,,
35.00,1736,,
37.00,1737,,
35.00,1738,,
35.00,1739,,
36.00,1740,,
38.00,1741,,
33.00,1742,,
32.00,1743,,
38.00,1744,,
34.00,1745,,
34.00,1746,,
38.00,1747,,
35.00,1748,,
35.00,1749,,
37.00,1750,,
37.00,1751,,
33.00,1752,,
37.00,1753,,
38.00,1754,,
35.00,1755,,
36.00,1756,,
35.00,1757,,
35.00,1758,,
33.00,1759,,
38.00,1760,,
35.00,1761,,
33.00,1762,,
36.00,1763,,
38.00,1764,,
32.00,1765,,
38.00,1766,,
37.00,1767,,
34.00,1768,,
35.00,1769,,
36.00,1770,,
33.00,1771,,
33.00,1772,,
36.00,1773,,
32.00,1774,,
32.00,1775,,
38.00,1776,,
34.00,1777,,
32.00,1778,,
38.00,1779,,
36.00,1780,,
31.00,1781,,
34.00,1782,,
36.00,1783,,
33.00,1784,,
36.00,1785,,
35.00,1786,,
34.00,1787,,
33.00,1788,,
37.00,1789,,
34.00,1790,,
33.00,1791,,
39.00,1792,,
37.00,1793,,
35.00,1794,,
36.00,1795,,
41.00,1796,,
32.00,1797,,
34.00,1798,,
39.00,1799,,
35.00,1800,,
33.00,1801,,
38.00,1802,,
37.00,1803,,
33.00,1804,,
32.00,1805,,
38.00,1806,,
33.00,1807,,
38.00,1808,,
39.00,1809,,
33.00,1810,,
35.00,1811,,
40.00,1812,,
36.00,1813,,
33.00,1814,,
38.00,1815,,
37.00,1816,,
33.00,1817,,
38.00,1818,,
36.00,1819,,
31.00,1820,,
32.00,1821,,
36.00,1822,,
38.00,1823,,
33.00,1824,,
35.00,1825,,
34.00,1826,,
39.00,1827,,
34.00,1828,,
35.00,1829,,
33.00,1830,,
37.00,1831,,
37.00,1832,,
36.00,1833,,
41.00,1834,,
37.00,1835,,
36.00,1836,,
32.00,1837,,
34.00,1838,,
38.00,1839,,
36.00,1840,,
35.00,1841,,
36.00,1842,,
37.00,1843,,
31.00,1844,,
34.00,1845,,
36.00,1846,,
39.00,1847,,
33.00,1848,,
33.00,1849,,
33.00,1850,,
39.00,1851,,
34.00,1852,,
32.00,1853,,
38.00,1854,,
39.00,1855,,
38.00,1856,,
33.00,1857,,
39.00,1858,,
46.00,1859,,
38.00,1860,,
33.00,1861,,
34.00,1862,,
41.00,1863,,
34.00,1864,,
33.00,1865,,
35.00,1866,,
40.00,1867,,
35.00,1868,,
33.00,1869,,
34.00,1870,,
37.00,1871,,
36.00,1872,,
33.00,1873,,
37.00,1874,,
38.00,1875,,
35.00,1876,,
33.00,1877,,
37.00,1878,,
38.00,1879,,
40.00,1880,,
33.00,1881,,
38.00,1882,,
39.00,1883,,
36.00,1884,,
32.00,1885,,
33.00,1886,,
40.00,1887,,
35.00,1888,,
33.00,1889,,
35.00,1890,,
40.00,1891,,
39.00,1892,,
35.00,1893,,
37.00,1894,,
37.00,1895,,
36.00,1896,,
34.00,1897,,
35.00,1898,,
38.00,1899,,
40.00,1900,,
34.00,1901,,
34.00,1902,,
38.00,1903,,
36.00,1904,,
34.00,1905,,
33.00,1906,,
38.00,1907,,
36.00,1908,,
34.00,1909,,
34.00,1910,,
38.00,1911,,
37.00,1912,,
33.00,1913,,
37.00,1914,,
38.00,1915,,
38.00,1916,,
34.00,1917,,
37.00,1918,,
39.00,1919,,
39.00,1920,,
32.00,1921,,
36.00,1922,,
37.00,1923,,
38.00,1924,,
34.00,1925,,
33.00,1926,,
40.00,1927,,
38.00,1928,,
33.00,1929,,
35.00,1930,,
38.00,1931,,
39.00,1932,,
33.00,1933,,
37.00,1934,,
32.00,1935,,
34.00,1936,,
34.00,1937,,
36.00,1938,,
38.00,1939,,
39.00,1940,,
34.00,1941,,
35.00,1942,,
40.00,1943,,
35.00,1944,,
34.00,1945,,
36.00,1946,,
40.00,1947,,
35.00,1948,,
33.00,1949,,
33.00,1950,,
39.00,1951,,
38.00,1952,,
34.00,1953,,
38.00,1954,,
38.00,1955,,
41.00,1956,,
34.00,1957,,
38.00,1958,,
41.00,1959,,
38.00,1960,,
37.00,1961,,
37.00,1962,,
40.00,1963,,
36.00,1964,,
36.00,1965,,
33.00,1966,,
40.00,1967,,
34.00,1968,,
34.00,1969,,
33.00,1970,,
38.00,1971,,
37.00,1972,,
35.00,1973,,
37.00,1974,,
38.00,1975,,
37.00,1976,,
33.00,1977,,
36.00,1978,,
43.00,1979,,
43.00,1980,,
37.00,1981,,
33.00,1982,,
40.00,1983,,
36.00,1984,,
37.00,1985,,
25.00,1986,,
41.00,1987,,
39.00,1988,,
31.00,1989,,
35.00,1990,,
36.00,1991,,
40.00,1992,,
37.00,1993,,
37.00,1994,,
38.00,1995,,
36.00,1996,,
33.00,1997,,
34.00,1998,,
39.00,1999,,
37.00,2000,,
35.00,2001,,
35.00,2002,,
38.00,2003,,
37.00,2004,,
37.00,2005,,
33.00,2006,,
39.00,2007,,
34.00,2008,,
35.00,2009,,
34.00,2010,,
38.00,2011,,
40.00,2012,,
34.00,2013,,
34.00,2014,,
37.00,2015,,
42.00,2016,,
35.00,2017,,
35.00,2018,,
42.00,2019,,
41.00,2020,,
36.00,2021,,
35.00,2022,,
40.00,2023,,
38.00,2024,,
37.00,2025,,
33.00,2026,,
0.00,2027,,
0.00,2028,,
0.00,2029,,
0.00,2030,,
0.00,2031,,
0.00,2032,,
0.00,2033,,
0.00,2034,,
0.00,2035,,
0.00,2036,,
0.00,2037,,
0.00,2038,,
0.00,2039,,
0.00,2040,,
0.00,2041,,
0.00,2042,,
0.00,2043,,
0.00,2044,,
0.00,2045,,
0.00,2046,,
0.00,2047,,
0.00,2048,,
0.00,2049,,
0.00,2050,,
0.00,2051,,
0.00,2052,,
0.00,2053,,
0.00,2054,,
0.00,2055,,
0.00,2056,,
0.00,2057,,
0.00,2058,,
0.00,2059,,
0.00,2060,,
0.00,2061,,
0.00,2062,,
0.00,2063,,
0.00,2064,,
0.00,2065,,
0.00,2066,,
0.00,2067,,
0.00,2068,,
0.00,2069,,
0.00,2070,,
0.00,2071,,
0.00,2072,,
0.00,2073,,
0.00,2074,,
0.00,2075,,
0.00,2076,,
0.00,2077,,
0.00,2078,,
0.00,2079,,
0.00,2080,,
0.00,2081,,
0.00,2082,,
0.00,2083,,
0.00,2084,,
0.00,2085,,
0.00,2086,,
0.00,2087,,
0.00,2088,,
2.00,2089,,
0.00,2090,,
0.00,2091,,
0.00,2092,,
0.00,2093,,
0.00,2094,,
0.00,2095,,
0.00,2096,,
0.00,2097,,
0.00,2098,,
0.00,2099,,
0.00,2100,,
0.00,2101,,
0.00,2102,,
0.00,2103,,
0.00,2104,,
0.00,2105,,
0.00,2106,,
0.00,2107,,
0.00,2108,,
0.00,2109,,
0.00,2110,,
0.00,2111,,
0.00,2112,,
0.00,2113,,
0.00,2114,,
0.00,2115,,
0.00,2116,,
0.00,2117,,
0.00,2118,,
0.00,2119,,
0.00,2120,,
0.00,2121,,
0.00,2122,,
0.00,2123,,
0.00,2124,,
0.00,2125,,
0.00,2126,,
0.00,2127,,
0.00,2128,,
0.00,2129,,
0.00,2130,,
0.00,2131,,
0.00,2132,,
0.00,2133,,
0.00,2134,,
0.00,2135,,
0.00,2136,,
0.00,2137,,
0.00,2138,,
0.00,2139,,
0.00,2140,,
0.00,2141,,
0.00,2142,,
0.00,2143,,
0.00,2144,,
0.00,2145,,
0.00,2146,,
0.00,2147,,
0.00,2148,,
0.00,2149,,
0.00,2150,,
0.00,2151,,
0.00,2152,,
0.00,2153,,
0.00,2154,,
0.00,2155,,
0.00,2156,,
0.00,2157,,
0.00,2158,,
0.00,2159,,
0.00,2160,,
0.00,2161,,
0.00,2162,,
0.00,2163,,
0.00,2164,,
0.00,2165,,
0.00,2166,,
0.00,2167,,
0.00,2168,,
0.00,2169,,
0.00,2170,,
0.00,2171,,
0.00,2172,,
0.00,2173,,
0.00,2174,,
0.00,2175,,
0.00,2176,,
0.00,2177,,
0.00,2178,,
0.00,2179,,
0.00,2180,,
0.00,2181,,
0.00,2182,,
0.00,2183,,
0.00,2184,,
0.00,2185,,
0.00,2186,,
0.00,2187,,
0.00,2188,,
0.00,2189,,
0.00,2190,,
0.00,2191,,
0.00,2192,,
0.00,2193,,
0.00,2194,,
0.00,2195,,
0.00,2196,,
0.00,2197,,
0.00,2198,,
0.00,2199,,
0.00,2200,,
0.00,2201,,
0.00,2202,,
0.00,2203,,
0.00,2204,,
0.00,2205,,
0.00,2206,,
0.00,2207,,
0.00,2208,,
0.00,2209,,
0.00,2210,,
0.00,2211,,
0.00,2212,,
0.00,2213,,
0.00,2214,,
0.00,2215,,
0.00,2216,,
0.00,2217,,
0.00,2218,,
0.00,2219,,
0.00,2220,,
0.00,2221,,
0.00,2222,,
0.00,2223,,
0.00,2224,,
0.00,2225,,
0.00,2226,,
0.00,2227,,
0.00,2228,,
0.00,2229,,
0.00,2230,,
0.00,2231,,
0.00,2232,,
0.00,2233,,
0.00,2234,,
0.00,2235,,
0.00,2236,,
0.00,2237,,
0.00,2238,,
0.00,2239,,
0.00,2240,,
0.00,2241,,
0.00,2242,,
0.00,2243,,
0.00,2244,,
0.00,2245,,
0.00,2246,,
0.00,2247,,
0.00,2248,,
0.00,2249,,
0.00,2250,,
0.00,2251,,
0.00,2252,,
0.00,2253,,
0.00,2254,,
0.00,2255,,
0.00,2256,,
0.00,2257,,
0.00,2258,,
0.00,2259,,
0.00,2260,,
0.00,2261,,
0.00,2262,,
0.00,2263,,
0.00,2264,,
0.00,2265,,
0.00,2266,,
0.00,2267,,
0.00,2268,,
0.00,2269,,
0.00,2270,,
0.00,2271,,
0.00,2272,,
0.00,2273,,
0.00,2274,,
0.00,2275,,
0.00,2276,,
0.00,2277,,
0.00,2278,,
0.00,2279,,
0.00,2280,,
0.00,2281,,
0.00,2282,,
0.00,2283,,
0.00,2284,,
0.00,2285,,
0.00,2286,,
0.00,2287,,
0.00,2288,,
0.00,2289,,
0.00,2290,,
0.00,2291,,
0.00,2292,,
0.00,2293,,
0.00,2294,,
0.00,2295,,
0.00,2296,,
0.00,2297,,
0.00,2298,,
0.00,2299,,
0.00,2300,,
0.00,2301,,
0.00,2302,,
0.00,2303,,
0.00,2304,,
0.00,2305,,
0.00,2306,,
0.00,2307,,
0.00,2308,,
0.00,2309,,
0.00,2310,,
0.00,2311,,
0.00,2312,,
0.00,2313,,
0.00,2314,,
0.00,2315,,
0.00,2316,,
0.00,2317,,
0.00,2318,,
0.00,2319,,
0.00,2320,,
0.00,2321,,
0.00,2322,,
0.00,2323,,
0.00,2324,,
0.00,2325,,
0.00,2326,,
0.00,2327,,
0.00,2328,,
0.00,2329,,
0.00,2330,,
0.00,2331,,
0.00,2332,,
0.00,2333,,
0.00,2334,,
0.00,2335,,
0.00,2336,,
0.00,2337,,
0.00,2338,,
0.00,2339,,
0.00,2340,,
0.00,2341,,
0.00,2342,,
0.00,2343,,
0.00,2344,,
0.00,2345,,
0.00,2346,,
0.00,2347,,
0.00,2348,,
0.00,2349,,
0.00,2350,,
0.00,2351,,
0.00,2352,,
0.00,2353,,
0.00,2354,,
0.00,2355,,
0.00,2356,,
0.00,2357,,
0.00,2358,,
0.00,2359,,
0.00,2360,,
0.00,2361,,
0.00,2362,,
0.00,2363,,
0.00,2364,,
0.00,2365,,
0.00,2366,,
0.00,2367,,
0.00,2368,,
0.00,2369,,
0.00,2370,,
0.00,2371,,
0.00,2372,,
0.00,2373,,
0.00,2374,,
0.00,2375,,
0.00,2376,,
0.00,2377,,
0.00,2378,,
0.00,2379,,
0.00,2380,,
0.00,2381,,
0.00,2382,,
0.00,2383,,
0.00,2384,,
0.00,2385,,
0.00,2386,,
0.00,2387,,
0.00,2388,,
0.00,2389,,
0.00,2390,,
0.00,2391,,
0.00,2392,,
0.00,2393,,
0.00,2394,,
0.00,2395,,
0.00,2396,,
0.00,2397,,
0.00,2398,,
0.00,2399,,
0.00,2400,,
0.00,2401,,
0.00,2402,,
0.00,2403,,
0.00,2404,,
0.00,2405,,
0.00,2406,,
0.00,2407,,
0.00,2408,,
0.00,2409,,
0.00,2410,,
0.00,2411,,
0.00,2412,,
0.00,2413,,
0.00,2414,,
0.00,2415,,
0.00,2416,,
0.00,2417,,
0.00,2418,,
0.00,2419,,
0.00,2420,,
0.00,2421,,
0.00,2422,,
0.00,2423,,
0.00,2424,,
0.00,2425,,
0.00,2426,,
0.00,2427,,
0.00,2428,,
0.00,2429,,
0.00,2430,,
0.00,2431,,
0.00,2432,,
0.00,2433,,
0.00,2434,,
0.00,2435,,
0.00,2436,,
0.00,2437,,
0.00,2438,,
0.00,2439,,
0.00,2440,,
0.00,2441,,
0.00,2442,,
0.00,2443,,
0.00,2444,,
0.00,2445,,
0.00,2446,,
0.00,2447,,
0.00,2448,,
0.00,2449,,
0.00,2450,,
0.00,2451,,
0.00,2452,,
0.00,2453,,
0.00,2454,,
0.00,2455,,
0.00,2456,,
0.00,2457,,
0.00,2458,,
0.00,2459,,
0.00,2460,,
0.00,2461,,
0.00,2462,,
0.00,2463,,
0.00,2464,,
0.00,2465,,
0.00,2466,,
0.00,2467,,
0.00,2468,,
0.00,2469,,
0.00,2470,,
0.00,2471,,
0.00,2472,,
0.00,2473,,
0.00,2474,,
0.00,2475,,
0.00,2476,,
0.00,2477,,
0.00,2478,,
0.00,2479,,
0.00,2480,,
0.00,2481,,
0.00,2482,,
0.00,2483,,
0.00,2484,,
0.00,2485,,
0.00,2486,,
0.00,2487,,
0.00,2488,,
0.00,2489,,
0.00,2490,,
0.00,2491,,
0.00,2492,,
0.00,2493,,
0.00,2494,,
0.00,2495,,
0.00,2496,,
0.00,2497,,
0.00,2498,,
0.00,2499,,
0.00,2500,,
0.00,2501,,
0.00,2502,,
0.00,2503,,
0.00,2504,,
0.00,2505,,
0.00,2506,,
0.00,2507,,
0.00,2508,,
0.00,2509,,
0.00,2510,,
0.00,2511,,
0.00,2512,,
0.00,2513,,
0.00,2514,,
0.00,2515,,
0.00,2516,,
0.00,2517,,
0.00,2518,,
0.00,2519,,
0.00,2520,,
0.00,2521,,
0.00,2522,,
0.00,2523,,
0.00,2524,,
0.00,2525,,
0.00,2526,,
0.00,2527,,
0.00,2528,,
0.00,2529,,
0.00,2530,,
0.00,2531,,
0.00,2532,,
0.00,2533,,
0.00,2534,,
0.00,2535,,
0.00,2536,,
0.00,2537,,
0.00,2538,,
0.00,2539,,
0.00,2540,,
0.00,2541,,
0.00,2542,,
0.00,2543,,
0.00,2544,,
0.00,2545,,
0.00,2546,,
0.00,2547,,
0.00,2548,,
0.00,2549,,
0.00,2550,,
0.00,2551,,
0.00,2552,,
0.00,2553,,
0.00,2554,,
0.00,2555,,
0.00,2556,,
0.00,2557,,
0.00,2558,,
0.00,2559,,
0.00,2560,,
0.00,2561,,
0.00,2562,,
0.00,2563,,
0.00,2564,,
0.00,2565,,
0.00,2566,,
0.00,2567,,
0.00,2568,,
0.00,2569,,
0.00,2570,,
0.00,2571,,
0.00,2572,,
0.00,2573,,
0.00,2574,,
0.00,2575,,
0.00,2576,,
0.00,2577,,
0.00,2578,,
0.00,2579,,
0.00,2580,,
0.00,2581,,
0.00,2582,,
0.00,2583,,
0.00,2584,,
0.00,2585,,
0.00,2586,,
0.00,2587,,
0.00,2588,,
0.00,2589,,
0.00,2590,,
0.00,2591,,
0.00,2592,,
0.00,2593,,
0.00,2594,,
0.00,2595,,
0.00,2596,,
0.00,2597,,
0.00,2598,,
0.00,2599,,
0.00,2600,,
0.00,2601,,
0.00,2602,,
0.00,2603,,
0.00,2604,,
0.00,2605,,
0.00,2606,,
0.00,2607,,
0.00,2608,,
0.00,2609,,
0.00,2610,,
0.00,2611,,
0.00,2612,,
0.00,2613,,
0.00,2614,,
0.00,2615,,
0.00,2616,,
0.00,2617,,
0.00,2618,,
0.00,2619,,
0.00,2620,,
0.00,2621,,
0.00,2622,,
0.00,2623,,
0.00,2624,,
0.00,2625,,
0.00,2626,,
2.00,2627,,
0.00,2628,,
0.00,2629,,
0.00,2630,,
0.00,2631,,
0.00,2632,,
0.00,2633,,
0.00,2634,,
0.00,2635,,
0.00,2636,,
0.00,2637,,
0.00,2638,,
0.00,2639,,
0.00,2640,,
0.00,2641,,
0.00,2642,,
0.00,2643,,
0.00,2644,,
0.00,2645,,
0.00,2646,,
0.00,2647,,
0.00,2648,,
0.00,2649,,
0.00,2650,,
0.00,2651,,
0.00,2652,,
0.00,2653,,
0.00,2654,,
0.00,2655,,
0.00,2656,,
0.00,2657,,
0.00,2658,,
0.00,2659,,
0.00,2660,,
0.00,2661,,
0.00,2662,,
0.00,2663,,
0.00,2664,,
0.00,2665,,
0.00,2666,,
0.00,2667,,
1.00,2668,,
0.00,2669,,
0.00,2670,,
0.00,2671,,
0.00,2672,,
0.00,2673,,
0.00,2674,,
0.00,2675,,
0.00,2676,,
0.00,2677,,
0.00,2678,,
0.00,2679,,
0.00,2680,,
0.00,2681,,
0.00,2682,,
0.00,2683,,
0.00,2684,,
0.00,2685,,
0.00,2686,,
0.00,2687,,
0.00,2688,,
0.00,2689,,
0.00,2690,,
0.00,2691,,
0.00,2692,,
0.00,2693,,
0.00,2694,,
0.00,2695,,
0.00,2696,,
0.00,2697,,
0.00,2698,,
0.00,2699,,
0.00,2700,,
0.00,2701,,
0.00,2702,,
0.00,2703,,
0.00,2704,,
0.00,2705,,
0.00,2706,,
0.00,2707,,
0.00,2708,,
0.00,2709,,
0.00,2710,,
0.00,2711,,
0.00,2712,,
0.00,2713,,
0.00,2714,,
0.00,2715,,
0.00,2716,,
0.00,2717,,
0.00,2718,,
0.00,2719,,
0.00,2720,,
0.00,2721,,
0.00,2722,,
0.00,2723,,
0.00,2724,,
0.00,2725,,
0.00,2726,,
0.00,2727,,
0.00,2728,,
0.00,2729,,
0.00,2730,,
0.00,2731,,
0.00,2732,,
0.00,2733,,
0.00,2734,,
0.00,2735,,
0.00,2736,,
0.00,2737,,
0.00,2738,,
0.00,2739,,
0.00,2740,,
0.00,2741,,
0.00,2742,,
0.00,2743,,
36.00,2744,,
43.00,2745,,
38.00,2746,,
37.00,2747,,
43.00,2748,,
42.00,2749,,
34.00,2750,,
40.00,2751,,
42.00,2752,,
36.00,2753,,
39.00,2754,,
43.00,2755,,
33.00,2756,,
38.00,2757,,
42.00,2758,,
39.00,2759,,
38.00,2760,,
39.00,2761,,
38.00,2762,,
36.00,2763,,
39.00,2764,,
40.00,2765,,
36.00,2766,,
40.00,2767,,
42.00,2768,,
37.00,2769,,
36.00,2770,,
41.00,2771,,
35.00,2772,,
36.00,2773,,
41.00,2774,,
38.00,2775,,
35.00,2776,,
40.00,2777,,
38.00,2778,,
37.00,2779,,
38.00,2780,,
42.00,2781,,
35.00,2782,,
36.00,2783,,
42.00,2784,,
40.00,2785,,
37.00,2786,,
41.00,2787,,
40.00,2788,,
35.00,2789,,
40.00,2790,,
41.00,2791,,
38.00,2792,,
39.00,2793,,
44.00,2794,,
39.00,2795,,
38.00,2796,,
41.00,2797,,
38.00,2798,,
35.00,2799,,
42.00,2800,,
38.00,2801,,
40.00,2802,,
40.00,2803,,
41.00,2804,,
36.00,2805,,
40.00,2806,,
41.00,2807,,
34.00,2808,,
39.00,2809,,
42.00,2810,,
37.00,2811,,
43.00,2812,,
41.00,2813,,
36.00,2814,,
36.00,2815,,
41.00,2816,,
38.00,2817,,
34.00,2818,,
41.00,2819,,
39.00,2820,,
34.00,2821,,
36.00,2822,,
42.00,2823,,
39.00,2824,,
36.00,2825,,
42.00,2826,,
36.00,2827,,
37.00,2828,,
34.00,2829,,
40.00,2830,,
35.00,2831,,
41.00,2832,,
42.00,2833,,
37.00,2834,,
39.00,2835,,
45.00,2836,,
39.00,2837,,
37.00,2838,,
42.00,2839,,
39.00,2840,,
35.00,2841,,
39.00,2842,,
38.00,2843,,
34.00,2844,,
38.00,2845,,
42.00,2846,,
37.00,2847,,
39.00,2848,,
41.00,2849,,
37.00,2850,,
35.00,2851,,
39.00,2852,,
39.00,2853,,
37.00,2854,,
35.00,2855,,
40.00,2856,,
40.00,2857,,
35.00,2858,,
37.00,2859,,
44.00,2860,,
40.00,2861,,
36.00,2862,,
40.00,2863,,
40.00,2864,,
52.00,2865,,
37.00,2866,,
38.00,2867,,
42.00,2868,,
45.00,2869,,
37.00,2870,,
39.00,2871,,
43.00,2872,,
40.00,2873,,
36.00,2874,,
37.00,2875,,
40.00,2876,,
37.00,2877,,
34.00,2878,,
35.00,2879,,
38.00,2880,,
38.00,2881,,
35.00,2882,,
39.00,2883,,
38.00,2884,,
38.00,2885,,
35.00,2886,,
38.00,2887,,
42.00,2888,,
41.00,2889,,
36.00,2890,,
36.00,2891,,
41.00,2892,,
38.00,2893,,
37.00,2894,,
36.00,2895,,
43.00,2896,,
39.00,2897,,
36.00,2898,,
37.00,2899,,
42.00,2900,,
41.00,2901,,
37.00,2902,,
42.00,2903,,
41.00,2904,,
38.00,2905,,
0.00,2906,,
0.00,2907,,
0.00,2908,,
0.00,2909,,
0.00,2910,,
0.00,2911,,
0.00,2912,,
0.00,2913,,
0.00,2914,,
0.00,2915,,
0.00,2916,,
0.00,2917,,
0.00,2918,,
0.00,2919,,
0.00,2920,,
0.00,2921,,
0.00,2922,,
0.00,2923,,
0.00,2924,,
0.00,2925,,
0.00,2926,,
0.00,2927,,
0.00,2928,,
0.00,2929,,
0.00,2930,,
0.00,2931,,
0.00,2932,,
0.00,2933,,
0.00,2934,,
0.00,2935,,
0.00,2936,,
0.00,2937,,
0.00,2938,,
0.00,2939,,
0.00,2940,,
0.00,2941,,
0.00,2942,,
0.00,2943,,
0.00,2944,,
0.00,2945,,
0.00,2946,,
0.00,2947,,
0.00,2948,,
0.00,2949,,
0.00,2950,,
0.00,2951,,
0.00,2952,,
0.00,2953,,
0.00,2954,,
0.00,2955,,
0.00,2956,,
0.00,2957,,
0.00,2958,,
0.00,2959,,
0.00,2960,,
0.00,2961,,
0.00,2962,,
0.00,2963,,
0.00,2964,,
0.00,2965,,
0.00,2966,,
0.00,2967,,
0.00,2968,,
0.00,2969,,
0.00,2970,,
0.00,2971,,
0.00,2972,,
0.00,2973,,
0.00,2974,,
0.00,2975,,
0.00,2976,,
0.00,2977,,
0.00,2978,,
0.00,2979,,
0.00,2980,,
0.00,2981,,
0.00,2982,,
0.00,2983,,
0.00,2984,,
0.00,2985,,
0.00,2986,,
0.00,2987,,
0.00,2988,,
0.00,2989,,
0.00,2990,,
0.00,2991,,
0.00,2992,,
0.00,2993,,
0.00,2994,,
0.00,2995,,
0.00,2996,,
0.00,2997,,
0.00,2998,,
0.00,2999,,
0.00,3000,,
0.00,3001,,
0.00,3002,,
0.00,3003,,
0.00,3004,,
0.00,3005,,
0.00,3006,,
0.00,3007,,
0.00,3008,,
0.00,3009,,
0.00,3010,,
0.00,3011,,
0.00,3012,,
0.00,3013,,
0.00,3014,,
0.00,3015,,
0.00,3016,,
0.00,3017,,
0.00,3018,,
0.00,3019,,
0.00,3020,,
0.00,3021,,
0.00,3022,,
0.00,3023,,
0.00,3024,,
0.00,3025,,
0.00,3026,,
0.00,3027,,
0.00,3028,,
0.00,3029,,
0.00,3030,,
0.00,3031,,
0.00,3032,,
0.00,3033,,
0.00,3034,,
0.00,3035,,
0.00,3036,,
0.00,3037,,
0.00,3038,,
0.00,3039,,
0.00,3040,,
0.00,3041,,
0.00,3042,,
0.00,3043,,
0.00,3044,,
0.00,3045,,
0.00,3046,,
0.00,3047,,
0.00,3048,,
0.00,3049,,
0.00,3050,,
0.00,3051,,
0.00,3052,,
0.00,3053,,
0.00,3054,,
0.00,3055,,
0.00,3056,,
0.00,3057,,
0.00,3058,,
0.00,3059,,
0.00,3060,,
0.00,3061,,
0.00,3062,,
0.00,3063,,
0.00,3064,,
0.00,3065,,
0.00,3066,,
0.00,3067,,
0.00,3068,,
0.00,3069,,
0.00,3070,,
0.00,3071,,
0.00,3072,,
0.00,3073,,
0.00,3074,,
0.00,3075,,
0.00,3076,,
0.00,3077,,
0.00,3078,,
0.00,3079,,
0.00,3080,,
0.00,3081,,
0.00,3082,,
0.00,3083,,
0.00,3084,,
38.00,3085,,
42.00,3086,,
37.00,3087,,
34.00,3088,,
41.00,3089,,
36.00,3090,,
35.00,3091,,
42.00,3092,,
39.00,3093,,
36.00,3094,,
41.00,3095,,
39.00,3096,,
35.00,3097,,
39.00,3098,,
43.00,3099,,
37.00,3100,,
38.00,3101,,
43.00,3102,,
39.00,3103,,
37.00,3104,,
42.00,3105,,
40.00,3106,,
36.00,3107,,
45.00,3108,,
41.00,3109,,
37.00,3110,,
39.00,3111,,
43.00,3112,,
38.00,3113,,
39.00,3114,,
39.00,3115,,
39.00,3116,,
42.00,3117,,
40.00,3118,,
36.00,3119,,
38.00,3120,,
39.00,3121,,
35.00,3122,,
40.00,3123,,
43.00,3124,,
37.00,3125,,
37.00,3126,,
42.00,3127,,
39.00,3128,,
35.00,3129,,
40.00,3130,,
40.00,3131,,
34.00,3132,,
39.00,3133,,
39.00,3134,,
38.00,3135,,
37.00,3136,,
41.00,3137,,
38.00,3138,,
37.00,3139,,
40.00,3140,,
39.00,3141,,
36.00,3142,,
43.00,3143,,
41.00,3144,,
34.00,3145,,
40.00,3146,,
42.00,3147,,
35.00,3148,,
36.00,3149,,
39.00,3150,,
37.00,3151,,
36.00,3152,,
38.00,3153,,
37.00,3154,,
40.00,3155,,
40.00,3156,,
37.00,3157,,
42.00,3158,,
40.00,3159,,
33.00,3160,,
38.00,3161,,
42.00,3162,,
36.00,3163,,
35.00,3164,,
40.00,3165,,
37.00,3166,,
36.00,3167,,
41.00,3168,,
40.00,3169,,
38.00,3170,,
39.00,3171,,
38.00,3172,,
38.00,3173,,
37.00,3174,,
40.00,3175,,
37.00,3176,,
41.00,3177,,
37.00,3178,,
39.00,3179,,
43.00,3180,,
42.00,3181,,
37.00,3182,,
42.00,3183,,
37.00,3184,,
35.00,3185,,
41.00,3186,,
35.00,3187,,
39.00,3188,,
38.00,3189,,
39.00,3190,,
48.00,3191,,
36.00,3192,,
37.00,3193,,
42.00,3194,,
37.00,3195,,
40.00,3196,,
42.00,3197,,
35.00,3198,,
40.00,3199,,
44.00,3200,,
36.00,3201,,
38.00,3202,,
43.00,3203,,
39.00,3204,,
36.00,3205,,
40.00,3206,,
39.00,3207,,
36.00,3208,,
41.00,3209,,
41.00,3210,,
38.00,3211,,
41.00,3212,,
42.00,3213,,
34.00,3214,,
38.00,3215,,
40.00,3216,,
38.00,3217,,
38.00,3218,,
